Date,Temperature at 2 meters (c),Precipitation Corrected (mm/day),Specific Humidity at 2 Meters (g/kg),Wind Direction at 2 Meters (Degrees),Wind Speed at 2 Meters (m/s),Root Zone Soil Wetness
02/08/2019,30.35,13.52,20.96,134.1,1.86,0.51
03/08/2019,29.37,8.08,20.51,105.1,1.82,0.53
04/08/2019,28.61,5.23,20.38,39.3,1.75,0.53
05/08/2019,31.33,5.27,21.44,140.2,1.32,0.53
06/08/2019,31.58,12.6,21.3,122.0,0.89,0.54
07/08/2019,29.76,2.16,20.88,122.8,1.21,0.55
08/08/2019,31.14,1.1,19.54,155.2,0.81,0.54
09/08/2019,30.34,0.89,20.46,98.4,2.51,0.53
10/08/2019,29.82,0.77,20.07,114.1,3.59,0.53
11/08/2019,30.64,7.13,20.85,121.0,1.59,0.52
12/08/2019,31.64,0.89,20.94,319.6,1.28,0.52
13/08/2019,31.78,4.64,21.3,326.7,1.05,0.52
14/08/2019,30.46,11.87,21.31,112.1,1.38,0.53
15/08/2019,28.4,9.94,21.3,100.8,1.4,0.54
16/08/2019,28.54,4.85,19.87,93.8,2.96,0.54
17/08/2019,27.76,11.89,21.38,108.2,3.84,0.55
18/08/2019,27.92,28.79,21.13,147.4,1.71,0.59
19/08/2019,29.28,0.63,19.92,344.9,0.56,0.59
20/08/2019,28.48,0.03,19.2,326.8,2.13,0.58
21/08/2019,28.83,1.48,18.33,321.8,1.91,0.57
22/08/2019,29.04,0.36,17.15,7.9,1.1,0.56
23/08/2019,29.47,6.17,17.34,327.6,1.03,0.56
24/08/2019,30.31,0.66,17.79,356.0,1.1,0.55
25/08/2019,27.87,10.42,19.93,126.4,1.42,0.55
26/08/2019,28.84,0.59,18.69,89.4,1.68,0.56
27/08/2019,30.61,0.09,19.31,16.8,0.84,0.55
28/08/2019,31.31,0.12,20.73,82.9,0.94,0.54
29/08/2019,31.69,0.48,20.46,74.1,0.6,0.53
30/08/2019,30.52,1.65,20.43,202.0,0.78,0.53
31/08/2019,30.8,24.2,20.62,356.6,0.89,0.55
01/09/2019,29.56,6.37,21.04,89.1,1.06,0.57
02/09/2019,29.56,2.41,20.38,349.7,0.91,0.57
03/09/2019,30.24,0.57,20.18,355.7,1.07,0.56
04/09/2019,30.4,3.79,20.23,34.7,0.92,0.55
05/09/2019,29.71,10.31,21.35,136.4,0.92,0.56
06/09/2019,30.29,5.84,20.62,107.7,0.65,0.56
07/09/2019,30.43,4.53,20.72,170.3,0.66,0.56
08/09/2019,29.8,0.08,19.66,9.9,0.92,0.56
09/09/2019,29.38,0.0,18.73,343.6,1.31,0.55
10/09/2019,29.64,0.0,17.17,336.8,1.37,0.54
11/09/2019,30.31,0.28,17.29,33.0,1.05,0.53
12/09/2019,30.85,1.74,17.6,68.9,1.14,0.53
13/09/2019,30.57,0.04,19.4,125.4,1.37,0.52
14/09/2019,30.62,1.17,19.38,118.3,1.41,0.52
15/09/2019,29.72,0.25,18.91,351.4,1.32,0.51
16/09/2019,29.94,1.89,17.55,338.0,1.38,0.5
17/09/2019,30.03,2.26,17.45,62.2,0.99,0.5
18/09/2019,29.75,0.06,16.1,101.2,1.27,0.5
19/09/2019,28.07,0.04,16.78,111.3,2.19,0.49
20/09/2019,28.63,0.04,17.2,101.6,1.56,0.48
21/09/2019,29.35,4.03,17.13,84.0,0.83,0.48
22/09/2019,28.36,7.08,17.87,136.6,1.4,0.49
23/09/2019,27.91,1.84,16.94,106.6,1.02,0.49
24/09/2019,28.26,1.07,16.75,102.7,1.29,0.49
25/09/2019,28.6,1.69,17.1,123.9,1.5,0.48
26/09/2019,28.07,5.12,16.99,126.2,2.14,0.48
27/09/2019,27.56,3.3,17.06,92.6,2.13,0.48
28/09/2019,26.67,10.61,16.89,94.7,2.23,0.49
29/09/2019,25.9,5.63,16.16,104.8,2.55,0.5
30/09/2019,25.79,6.3,16.62,127.1,1.42,0.51
01/10/2019,26.38,0.5,15.87,103.2,1.26,0.5
02/10/2019,26.77,0.04,15.22,19.8,0.91,0.5
03/10/2019,25.95,2.37,14.7,341.1,1.18,0.49
04/10/2019,24.66,9.34,14.17,329.4,1.94,0.51
05/10/2019,23.77,0.0,12.84,323.4,2.19,0.51
06/10/2019,24.16,0.0,12.75,315.2,1.83,0.5
07/10/2019,24.98,0.0,12.03,323.0,2.6,0.5
08/10/2019,24.76,0.02,11.32,318.8,1.63,0.49
09/10/2019,25.03,0.01,11.27,47.4,1.0,0.48
10/10/2019,24.46,0.0,10.68,359.4,1.2,0.48
11/10/2019,24.76,0.0,11.35,13.4,1.16,0.48
12/10/2019,24.89,0.0,11.43,359.7,1.3,0.47
13/10/2019,24.97,0.0,11.55,342.9,1.55,0.47
14/10/2019,25.28,0.0,12.05,16.3,1.21,0.46
15/10/2019,25.21,0.0,11.05,47.2,1.24,0.46
16/10/2019,24.89,0.03,10.14,49.6,1.28,0.46
17/10/2019,25.04,0.0,9.85,72.5,1.49,0.45
18/10/2019,24.87,4.25,11.61,92.8,1.56,0.45
19/10/2019,24.64,0.3,9.57,353.4,1.37,0.46
20/10/2019,23.49,0.0,8.91,329.4,2.03,0.45
21/10/2019,22.68,0.0,8.52,322.3,2.38,0.45
22/10/2019,22.41,0.0,8.0,317.8,2.36,0.44
23/10/2019,23.2,0.0,7.67,331.4,1.7,0.44
24/10/2019,23.14,0.0,7.93,48.1,1.29,0.44
25/10/2019,22.52,0.0,9.12,86.2,1.41,0.43
26/10/2019,22.58,0.0,9.41,40.6,1.16,0.43
27/10/2019,22.65,0.0,8.75,327.5,1.8,0.43
28/10/2019,23.37,0.0,9.0,339.4,1.3,0.43
29/10/2019,23.95,0.0,8.99,330.5,0.91,0.43
30/10/2019,23.74,0.0,8.5,324.8,1.16,0.42
31/10/2019,23.33,0.0,8.79,339.2,1.58,0.42
01/11/2019,23.4,0.0,8.65,344.6,1.29,0.42
02/11/2019,23.39,0.04,8.72,335.0,1.5,0.42
03/11/2019,22.65,0.06,9.33,318.9,2.13,0.42
04/11/2019,22.0,0.0,9.52,317.1,2.6,0.41
05/11/2019,22.07,0.0,8.02,310.8,2.4,0.41
06/11/2019,22.98,0.0,7.28,151.0,1.17,0.41
07/11/2019,20.84,1.14,9.12,125.3,2.37,0.41
08/11/2019,21.57,0.07,9.52,50.7,1.71,0.41
09/11/2019,21.38,0.01,7.71,319.3,2.41,0.41
10/11/2019,20.18,0.0,6.38,319.4,1.99,0.4
11/11/2019,18.64,0.0,5.34,321.5,1.46,0.4
12/11/2019,18.4,0.0,5.81,321.0,1.78,0.4
13/11/2019,19.42,0.0,6.75,320.0,1.49,0.4
14/11/2019,19.5,0.0,7.13,21.1,0.86,0.4
15/11/2019,19.18,0.0,6.88,341.3,1.6,0.4
16/11/2019,19.65,0.0,8.4,318.8,3.69,0.4
17/11/2019,19.86,0.0,7.56,307.4,4.22,0.39
18/11/2019,18.39,0.0,7.18,301.2,2.4,0.39
19/11/2019,18.85,0.0,6.68,312.0,1.39,0.39
20/11/2019,18.78,0.0,6.35,21.5,0.83,0.39
21/11/2019,18.39,0.0,6.5,17.3,1.38,0.39
22/11/2019,18.34,0.0,6.48,314.1,1.51,0.39
23/11/2019,20.32,0.0,8.71,315.7,3.02,0.39
24/11/2019,20.09,0.0,8.57,318.4,2.25,0.39
25/11/2019,20.41,0.0,7.72,335.2,1.21,0.38
26/11/2019,17.37,3.03,8.25,31.5,2.99,0.39
27/11/2019,18.51,8.89,9.59,49.1,1.6,0.4
28/11/2019,19.11,9.39,11.6,126.1,2.72,0.42
29/11/2019,18.53,0.89,9.58,356.6,0.96,0.42
30/11/2019,15.6,0.0,6.87,303.3,1.53,0.42
01/12/2019,14.65,0.0,5.47,299.1,1.66,0.42
02/12/2019,14.2,0.0,5.1,306.0,1.91,0.41
03/12/2019,14.71,0.0,4.67,309.9,1.9,0.41
04/12/2019,15.05,0.0,4.08,315.8,1.32,0.41
05/12/2019,15.63,0.0,4.37,8.4,0.85,0.41
06/12/2019,15.47,0.0,5.04,352.3,1.07,0.41
07/12/2019,16.29,0.0,5.46,37.0,1.09,0.41
08/12/2019,15.64,0.0,5.5,322.1,1.29,0.41
09/12/2019,14.55,0.0,4.92,319.6,1.04,0.4
10/12/2019,14.77,0.0,4.71,306.9,1.41,0.4
11/12/2019,15.77,0.0,4.67,85.6,0.88,0.4
12/12/2019,15.44,10.5,6.36,110.0,1.6,0.4
13/12/2019,14.3,11.82,8.9,148.9,2.6,0.43
14/12/2019,13.76,0.17,6.03,35.0,1.05,0.44
15/12/2019,12.86,0.0,5.66,320.5,1.64,0.44
16/12/2019,11.12,0.0,5.63,306.2,1.99,0.44
17/12/2019,10.63,0.0,4.99,312.7,2.29,0.44
18/12/2019,10.18,0.0,4.23,297.3,1.98,0.43
19/12/2019,10.8,0.0,4.16,286.7,1.24,0.43
20/12/2019,12.79,0.0,4.97,305.0,1.7,0.43
21/12/2019,13.44,0.0,6.06,322.5,2.02,0.43
22/12/2019,11.75,0.0,5.25,318.9,2.37,0.43
23/12/2019,11.12,0.0,4.08,314.8,1.82,0.43
24/12/2019,10.11,0.0,3.85,29.9,1.23,0.43
25/12/2019,9.26,0.0,3.8,311.7,2.12,0.43
26/12/2019,8.78,0.0,3.62,312.8,2.39,0.42
27/12/2019,7.21,0.0,3.58,321.0,1.35,0.42
28/12/2019,7.07,0.0,3.27,321.9,1.58,0.42
29/12/2019,7.84,0.0,3.41,3.0,1.09,0.42
30/12/2019,8.8,0.0,3.63,107.9,1.44,0.42
31/12/2019,7.61,0.0,3.54,124.9,1.48,0.42
01/01/2020,10.6,0.0,3.91,90.6,1.47,0.42
02/01/2020,12.66,0.01,6.12,102.0,1.54,0.42
03/01/2020,15.0,0.0,6.7,103.7,0.94,0.42
04/01/2020,12.7,0.54,5.3,326.0,1.47,0.42
05/01/2020,12.1,0.03,4.86,321.0,1.71,0.42
06/01/2020,12.13,1.49,5.84,19.5,1.86,0.42
07/01/2020,12.77,7.09,7.67,81.1,1.42,0.42
08/01/2020,10.77,13.27,7.6,14.2,1.26,0.44
09/01/2020,8.74,0.0,4.75,317.7,2.67,0.45
10/01/2020,8.35,0.0,3.64,315.8,2.39,0.45
11/01/2020,10.07,0.0,3.38,313.4,1.73,0.45
12/01/2020,12.2,0.0,3.71,268.0,1.07,0.45
13/01/2020,12.25,5.09,5.96,132.0,1.97,0.45
14/01/2020,11.41,0.02,6.68,357.6,1.09,0.45
15/01/2020,11.19,0.01,5.71,336.7,1.32,0.45
16/01/2020,12.68,5.59,6.57,342.6,0.91,0.45
17/01/2020,12.4,0.09,6.42,340.0,1.23,0.46
18/01/2020,12.44,0.07,5.8,349.8,1.1,0.46
19/01/2020,10.45,0.0,5.36,316.1,1.82,0.46
20/01/2020,10.22,0.0,5.31,318.2,1.57,0.45
21/01/2020,11.52,0.0,4.7,85.3,1.6,0.45
22/01/2020,11.79,0.0,5.34,321.6,2.08,0.45
23/01/2020,10.71,0.0,4.77,310.8,3.62,0.45
24/01/2020,10.75,0.0,3.93,305.1,3.11,0.45
25/01/2020,11.26,0.0,4.1,328.0,1.09,0.45
26/01/2020,13.59,0.0,5.64,320.3,1.66,0.44
27/01/2020,14.53,3.84,6.57,75.3,1.74,0.44
28/01/2020,12.51,7.69,7.39,93.5,3.16,0.46
29/01/2020,12.35,2.87,6.37,20.6,1.16,0.46
30/01/2020,11.18,0.0,5.31,320.3,2.33,0.46
31/01/2020,11.39,0.0,5.05,307.3,1.61,0.46
01/02/2020,11.69,0.0,4.73,321.5,1.21,0.46
02/02/2020,10.52,0.0,5.13,321.2,2.19,0.46
03/02/2020,11.11,0.0,4.62,315.8,1.55,0.45
04/02/2020,11.57,0.0,4.44,73.1,1.44,0.45
05/02/2020,11.23,0.0,4.62,312.4,1.97,0.45
06/02/2020,11.38,0.0,4.69,313.4,1.38,0.45
07/02/2020,11.36,0.0,4.51,341.4,1.47,0.45
08/02/2020,11.19,0.0,4.81,321.9,1.94,0.44
09/02/2020,11.88,0.0,4.68,318.6,1.51,0.44
10/02/2020,12.93,0.0,4.7,314.8,1.6,0.44
11/02/2020,13.49,0.0,5.02,316.7,1.3,0.44
12/02/2020,15.31,0.0,5.5,302.6,2.79,0.44
13/02/2020,18.44,0.0,7.4,303.6,3.6,0.43
14/02/2020,16.96,0.0,6.22,306.6,4.11,0.43
15/02/2020,15.26,0.0,4.5,303.8,3.04,0.43
16/02/2020,15.88,0.0,4.31,324.1,1.86,0.43
17/02/2020,15.84,0.0,3.84,315.2,2.3,0.42
18/02/2020,15.7,0.0,4.07,306.1,2.17,0.42
19/02/2020,17.16,0.0,4.38,121.2,2.75,0.42
20/02/2020,18.25,1.36,5.63,123.6,3.41,0.42
21/02/2020,14.53,14.04,7.98,73.5,3.48,0.43
22/02/2020,16.83,0.02,7.21,49.7,1.29,0.44
23/02/2020,18.09,1.62,7.79,10.6,0.98,0.44
24/02/2020,17.88,0.0,7.09,332.5,1.73,0.44
25/02/2020,17.85,0.3,6.92,324.5,1.67,0.43
26/02/2020,18.72,0.45,7.08,358.9,1.35,0.43
27/02/2020,17.32,0.0,7.95,105.3,1.64,0.43
28/02/2020,19.0,0.0,8.26,118.6,3.31,0.43
29/02/2020,19.54,5.52,9.64,114.5,3.05,0.43
01/03/2020,19.56,0.26,9.16,63.3,1.33,0.43
02/03/2020,19.89,0.0,7.76,326.0,1.3,0.43
03/03/2020,19.98,0.0,7.03,331.8,1.45,0.43
04/03/2020,20.65,9.37,7.62,132.0,1.05,0.43
05/03/2020,19.12,9.03,9.99,120.2,2.37,0.45
06/03/2020,16.69,29.57,10.3,114.6,3.49,0.47
07/03/2020,15.93,1.32,8.32,141.7,1.79,0.51
08/03/2020,16.8,0.0,7.57,326.7,1.32,0.5
09/03/2020,16.66,0.0,6.76,315.0,3.0,0.49
10/03/2020,17.95,0.0,5.81,346.6,1.06,0.49
11/03/2020,16.91,6.34,8.74,117.8,3.02,0.49
12/03/2020,19.06,5.24,9.78,147.1,2.19,0.49
13/03/2020,18.8,0.86,6.4,230.6,1.24,0.49
14/03/2020,16.48,9.36,6.69,271.2,1.1,0.5
15/03/2020,17.05,0.18,7.13,33.2,1.13,0.5
16/03/2020,18.26,0.0,7.99,329.2,1.9,0.49
17/03/2020,19.43,0.0,7.69,318.5,2.24,0.49
18/03/2020,20.3,0.0,8.78,320.9,2.23,0.48
19/03/2020,21.55,0.02,9.19,325.4,1.36,0.48
20/03/2020,22.98,0.0,8.74,65.8,0.76,0.47
21/03/2020,23.14,0.22,8.9,32.0,1.02,0.47
22/03/2020,22.1,0.35,8.66,332.1,1.85,0.47
23/03/2020,22.85,0.0,8.59,330.1,1.42,0.46
24/03/2020,23.31,1.27,9.35,289.3,1.2,0.46
25/03/2020,23.88,0.0,9.25,320.7,2.0,0.46
26/03/2020,21.93,0.0,9.4,314.3,2.72,0.45
27/03/2020,19.21,14.72,11.36,303.6,1.5,0.46
28/03/2020,21.01,0.14,9.25,321.4,2.11,0.47
29/03/2020,21.65,0.0,8.2,316.8,3.25,0.47
30/03/2020,20.55,0.0,8.07,309.9,2.65,0.46
31/03/2020,21.51,0.41,9.34,325.4,2.79,0.46
01/04/2020,24.24,0.08,8.99,333.6,1.81,0.45
02/04/2020,22.72,0.0,8.79,315.6,3.13,0.45
03/04/2020,21.56,0.0,7.25,315.0,2.68,0.45
04/04/2020,22.81,0.0,7.35,312.5,2.42,0.44
05/04/2020,24.32,0.0,7.89,350.2,1.78,0.44
06/04/2020,25.27,0.0,7.55,317.8,2.52,0.43
07/04/2020,24.91,0.0,8.36,335.5,2.83,0.43
08/04/2020,23.96,0.0,8.16,309.0,2.62,0.42
09/04/2020,24.56,0.0,7.99,314.7,2.26,0.42
10/04/2020,26.4,0.0,9.01,313.5,1.96,0.42
11/04/2020,27.63,0.0,8.96,315.8,2.28,0.41
12/04/2020,27.49,0.0,9.51,308.9,2.9,0.41
13/04/2020,29.4,0.0,10.87,316.0,2.54,0.4
14/04/2020,30.42,0.0,10.96,3.0,0.82,0.4
15/04/2020,30.38,0.0,8.29,271.9,1.56,0.4
16/04/2020,29.98,0.02,8.6,317.2,2.98,0.39
17/04/2020,27.38,2.77,8.78,353.9,2.35,0.39
18/04/2020,28.9,0.3,9.12,271.8,2.15,0.39
19/04/2020,27.49,3.21,9.68,312.0,2.49,0.39
20/04/2020,25.04,0.48,9.77,239.8,2.11,0.39
21/04/2020,26.71,1.22,9.35,314.2,1.98,0.39
22/04/2020,27.67,0.0,8.72,312.7,1.85,0.39
23/04/2020,29.15,0.27,9.49,258.1,1.81,0.38
24/04/2020,30.04,0.03,8.42,359.8,1.15,0.38
25/04/2020,30.84,3.72,9.7,207.9,0.83,0.38
26/04/2020,29.67,3.0,10.74,141.2,2.62,0.38
27/04/2020,26.35,7.2,11.88,108.2,3.82,0.39
28/04/2020,27.73,0.02,11.23,90.5,1.52,0.39
29/04/2020,29.97,0.0,11.01,319.5,1.07,0.39
30/04/2020,31.11,0.34,11.92,39.8,1.25,0.38
01/05/2020,32.53,0.0,11.41,302.4,1.79,0.38
02/05/2020,32.28,0.0,11.27,140.3,2.34,0.38
03/05/2020,30.48,9.53,12.53,118.2,2.83,0.38
04/05/2020,29.31,6.83,13.14,72.6,1.14,0.4
05/05/2020,30.51,0.04,11.46,333.7,1.45,0.39
06/05/2020,30.56,0.56,9.9,359.3,1.48,0.39
07/05/2020,29.21,1.23,10.91,37.8,1.94,0.39
08/05/2020,32.09,0.0,9.18,305.1,1.52,0.38
09/05/2020,33.21,0.0,9.83,121.0,1.41,0.38
10/05/2020,30.63,0.51,10.45,192.8,1.92,0.37
11/05/2020,28.88,8.06,11.59,139.5,2.05,0.39
12/05/2020,30.78,0.3,10.53,314.1,1.1,0.39
13/05/2020,30.9,0.07,10.98,307.3,1.35,0.38
14/05/2020,32.18,0.19,11.75,341.4,1.46,0.38
15/05/2020,31.39,1.3,10.79,315.7,3.42,0.38
16/05/2020,31.32,0.0,9.24,314.7,3.61,0.37
17/05/2020,31.86,0.0,8.77,325.0,1.9,0.37
18/05/2020,32.12,0.0,7.95,324.4,2.35,0.36
19/05/2020,32.14,0.0,6.34,348.5,2.46,0.36
20/05/2020,31.25,0.0,6.78,320.0,3.02,0.36
21/05/2020,32.76,0.0,6.83,313.7,3.96,0.35
22/05/2020,35.63,0.0,7.76,295.6,1.58,0.35
23/05/2020,37.03,0.0,6.96,254.4,2.36,0.35
24/05/2020,36.63,0.01,7.67,314.9,2.47,0.34
25/05/2020,36.89,0.0,8.42,314.3,2.95,0.34
26/05/2020,37.93,0.0,7.27,289.0,2.26,0.34
27/05/2020,38.19,0.01,6.77,255.8,1.61,0.34
28/05/2020,36.11,0.23,9.44,123.3,4.92,0.34
29/05/2020,33.06,7.97,12.11,120.5,4.14,0.35
30/05/2020,30.35,4.12,12.89,131.1,2.52,0.35
31/05/2020,29.0,18.38,14.29,127.3,1.78,0.37
01/06/2020,29.5,6.3,13.77,321.2,1.43,0.39
02/06/2020,31.33,0.71,12.23,255.3,1.77,0.39
03/06/2020,31.9,0.1,12.02,307.7,1.76,0.38
04/06/2020,31.88,0.36,12.77,138.7,2.06,0.38
05/06/2020,29.88,6.02,14.75,193.1,1.54,0.38
06/06/2020,30.85,2.68,13.32,131.5,1.32,0.38
07/06/2020,31.36,14.06,14.1,0.9,1.08,0.39
08/06/2020,32.63,1.85,13.32,322.2,1.31,0.4
09/06/2020,34.17,1.59,13.69,341.1,1.61,0.4
10/06/2020,35.79,0.04,13.25,339.8,1.66,0.39
11/06/2020,36.0,0.71,13.83,324.7,1.13,0.39
12/06/2020,36.54,0.0,14.68,349.0,1.04,0.38
13/06/2020,36.33,0.46,13.56,90.5,1.1,0.38
14/06/2020,35.72,0.66,12.86,8.3,1.2,0.38
15/06/2020,35.96,0.28,11.28,289.5,1.47,0.37
16/06/2020,36.17,0.02,9.71,86.6,1.14,0.37
17/06/2020,34.87,2.44,11.44,133.2,1.7,0.37
18/06/2020,36.05,0.01,12.0,115.4,1.96,0.36
19/06/2020,37.18,0.08,12.61,302.3,1.87,0.36
20/06/2020,37.21,2.2,14.21,308.5,1.52,0.36
21/06/2020,35.47,2.18,15.95,76.8,1.13,0.36
22/06/2020,33.38,21.71,16.69,119.6,1.43,0.39
23/06/2020,34.62,0.1,16.5,128.4,2.57,0.39
24/06/2020,32.33,1.22,19.34,106.7,3.38,0.39
25/06/2020,34.02,1.07,18.29,312.5,1.65,0.38
26/06/2020,34.78,0.13,17.09,302.4,2.14,0.38
27/06/2020,36.73,0.16,15.88,285.7,3.16,0.38
28/06/2020,37.05,0.03,15.9,282.4,3.64,0.37
29/06/2020,36.28,1.42,16.01,307.2,2.58,0.37
30/06/2020,34.95,0.64,16.57,112.3,1.95,0.37
01/07/2020,35.04,1.67,17.82,98.7,1.71,0.37
02/07/2020,35.46,8.49,18.36,51.8,1.36,0.38
03/07/2020,36.45,4.62,17.61,137.4,2.21,0.38
04/07/2020,35.69,7.5,18.1,125.0,2.03,0.38
05/07/2020,31.13,26.8,19.18,84.9,2.78,0.42
06/07/2020,32.96,0.0,16.83,80.3,2.15,0.42
07/07/2020,31.26,7.11,18.18,110.9,4.13,0.42
08/07/2020,31.12,3.77,19.16,126.6,2.92,0.42
09/07/2020,33.56,1.24,19.09,266.1,1.68,0.42
10/07/2020,35.57,0.45,16.91,283.0,3.32,0.42
11/07/2020,34.52,4.72,18.03,269.0,2.82,0.42
12/07/2020,31.97,19.04,19.06,311.6,1.08,0.44
13/07/2020,32.86,0.01,18.41,301.7,2.37,0.44
14/07/2020,34.08,0.75,17.13,300.2,1.95,0.44
15/07/2020,33.6,0.77,17.85,100.9,2.03,0.43
16/07/2020,32.38,4.24,18.92,113.4,2.94,0.43
17/07/2020,32.33,10.58,20.49,125.6,2.69,0.43
18/07/2020,32.85,16.89,21.18,123.3,1.26,0.46
19/07/2020,32.9,8.4,20.86,295.0,2.22,0.47
20/07/2020,32.84,9.17,20.11,283.3,2.67,0.47
21/07/2020,30.24,37.16,21.15,221.7,1.49,0.52
22/07/2020,28.98,21.41,19.54,330.8,1.72,0.56
23/07/2020,29.87,0.42,18.04,287.3,1.64,0.55
24/07/2020,29.65,0.9,18.81,112.4,2.27,0.54
25/07/2020,29.99,1.57,19.46,118.6,2.4,0.54
26/07/2020,30.17,10.17,19.94,121.8,0.92,0.54
27/07/2020,31.93,0.17,18.69,285.1,2.11,0.54
28/07/2020,33.06,10.02,19.79,281.0,2.04,0.54
29/07/2020,32.51,21.82,20.54,225.0,1.71,0.55
30/07/2020,29.0,38.14,21.52,120.9,1.98,0.6
31/07/2020,29.69,9.6,22.08,196.3,1.15,0.61
01/08/2020,30.92,3.5,21.69,261.0,1.51,0.61
02/08/2020,30.43,1.96,21.03,304.5,2.02,0.6
03/08/2020,31.92,0.74,21.49,287.1,1.9,0.59
04/08/2020,32.52,3.71,21.07,311.9,1.41,0.58
05/08/2020,30.64,1.04,21.54,113.1,1.62,0.58
06/08/2020,30.33,0.8,21.42,102.7,2.67,0.57
07/08/2020,29.3,0.12,21.36,106.2,2.84,0.56
08/08/2020,31.3,3.79,21.4,311.0,1.0,0.56
09/08/2020,31.23,21.02,21.64,207.6,0.87,0.57
10/08/2020,29.88,21.13,22.4,121.5,1.04,0.6
11/08/2020,30.0,17.52,22.58,274.5,1.45,0.62
12/08/2020,30.47,20.14,23.17,255.4,2.44,0.63
13/08/2020,29.93,7.95,22.91,158.8,2.02,0.65
14/08/2020,28.76,5.53,22.06,108.7,2.22,0.64
15/08/2020,29.31,5.14,21.95,133.7,1.75,0.64
16/08/2020,29.76,0.67,22.18,135.0,1.23,0.63
17/08/2020,29.99,26.1,23.26,158.0,1.38,0.64
18/08/2020,29.31,15.74,23.33,214.0,1.3,0.68
19/08/2020,29.09,15.43,23.59,228.9,1.55,0.69
20/08/2020,27.77,33.12,22.04,148.5,1.7,0.72
21/08/2020,27.35,3.88,20.3,95.9,1.72,0.73
22/08/2020,28.34,4.1,20.6,105.6,1.62,0.73
23/08/2020,27.93,1.15,20.86,103.3,2.54,0.72
24/08/2020,28.06,0.55,21.1,111.6,2.87,0.71
25/08/2020,28.17,0.9,21.29,124.0,2.38,0.69
26/08/2020,28.88,1.97,21.57,148.6,1.32,0.69
27/08/2020,29.24,3.99,21.49,328.1,0.76,0.68
28/08/2020,28.91,32.23,21.04,320.1,1.3,0.7
29/08/2020,29.05,10.4,19.89,86.7,0.57,0.72
30/08/2020,27.6,1.01,20.11,98.9,3.54,0.71
31/08/2020,27.44,0.59,19.75,132.1,3.02,0.7
01/09/2020,28.11,0.0,20.59,173.4,1.46,0.69
02/09/2020,28.41,0.0,20.42,193.2,1.25,0.68
03/09/2020,28.21,0.76,20.63,118.0,1.55,0.67
04/09/2020,28.35,0.3,20.71,99.8,1.51,0.66
05/09/2020,27.87,2.87,20.35,358.0,1.01,0.66
06/09/2020,28.52,0.71,20.01,295.7,1.07,0.65
07/09/2020,28.48,5.29,19.78,303.7,1.14,0.65
08/09/2020,28.27,0.36,19.45,322.8,1.47,0.65
09/09/2020,28.42,0.31,18.76,313.6,1.39,0.64
10/09/2020,28.5,0.0,19.4,324.7,1.66,0.62
11/09/2020,29.38,0.0,18.85,28.0,1.03,0.61
12/09/2020,29.0,0.9,18.14,307.9,1.02,0.6
13/09/2020,28.86,0.87,16.62,313.3,0.99,0.6
14/09/2020,28.06,1.68,15.6,289.6,1.11,0.59
15/09/2020,28.84,0.0,16.9,308.8,1.18,0.58
16/09/2020,29.55,0.0,17.32,307.9,1.46,0.57
17/09/2020,29.58,0.05,18.11,301.9,2.21,0.56
18/09/2020,29.47,0.0,16.84,305.1,2.15,0.55
19/09/2020,29.11,0.04,16.83,341.6,1.08,0.54
20/09/2020,29.2,0.01,15.8,355.1,1.02,0.54
21/09/2020,29.35,0.18,14.82,338.1,1.27,0.53
22/09/2020,28.44,0.01,17.21,77.8,1.12,0.52
23/09/2020,29.44,1.8,19.03,117.0,1.12,0.52
24/09/2020,29.49,0.5,16.81,296.0,1.43,0.52
25/09/2020,28.87,0.0,14.5,317.9,1.81,0.51
26/09/2020,28.38,0.06,13.29,285.9,0.92,0.5
27/09/2020,28.1,0.0,11.86,352.3,0.96,0.5
28/09/2020,27.73,0.0,11.45,324.2,1.74,0.49
29/09/2020,27.04,0.0,11.26,328.6,2.27,0.48
30/09/2020,26.63,0.0,10.96,325.2,2.28,0.48
01/10/2020,27.08,0.0,10.17,327.1,1.75,0.47
02/10/2020,27.5,0.0,10.1,301.8,1.42,0.47
03/10/2020,27.65,0.0,9.54,318.2,1.39,0.46
04/10/2020,26.73,0.0,9.08,321.3,1.27,0.46
05/10/2020,26.34,0.0,8.89,323.8,2.01,0.45
06/10/2020,26.3,0.0,8.31,330.4,1.75,0.45
07/10/2020,26.45,0.0,8.29,345.5,1.41,0.44
08/10/2020,26.59,0.0,8.04,341.9,1.43,0.44
09/10/2020,27.1,0.0,8.75,343.1,1.14,0.44
10/10/2020,26.87,0.0,9.74,323.5,1.62,0.43
11/10/2020,26.86,0.0,9.17,330.7,1.5,0.43
12/10/2020,27.65,0.0,8.41,355.0,0.95,0.43
13/10/2020,28.73,0.0,8.32,132.6,0.77,0.42
14/10/2020,27.3,0.0,9.5,334.7,1.01,0.42
15/10/2020,26.08,0.0,7.93,330.2,1.5,0.42
16/10/2020,25.52,0.0,6.44,311.8,1.37,0.41
17/10/2020,25.26,0.0,6.62,318.8,1.33,0.41
18/10/2020,24.13,0.0,6.62,315.8,2.06,0.41
19/10/2020,23.86,0.0,6.38,319.6,2.28,0.41
20/10/2020,23.97,0.0,5.59,324.5,1.87,0.4
21/10/2020,25.07,0.0,5.61,352.2,1.33,0.4
22/10/2020,25.34,0.0,7.65,279.9,1.29,0.4
